"alone1" "alone2" "intra1fx" "intra2fx" "inter1fx" "inter2fx" "fit_alone1" "fit_alone2" "epis" "loss" "loss2" "p1" "p2" "comb" "intra1" "intra2" "inter1" "inter2" "fitness" "cotransf" "exx1fx" "exx2fx" "lossXY" "time"
"1e-11_1_0.01_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-11 1e-11 1 1 0.01 1 0.975 0.95 0 1e-06 1 "1e-11_1_0.01_0.975_0_1e-06_1" "1e-11_1_1_0.95_0_1e-06_1" "1e-11_1_0.01_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-11 1e-11 1e-13 1e-11 0.92625 1e-11 1e-11 1e-11 1e-06 138931
"1e-13_1_10_0.975_0_1e-06_1:1e-13_1_1_0.95_0_1e-06_1" 1e-13 1e-13 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-13_1_10_0.975_0_1e-06_1" "1e-13_1_1_0.95_0_1e-06_1" "1e-13_1_10_0.975_0_1e-06_1:1e-13_1_1_0.95_0_1e-06_1" 1e-13 1e-13 1e-12 1e-13 0.92625 1e-13 1e-13 1e-13 1e-06 37372
"1e-12_1_10_0.975_0_1e-06_1:1e-13_1_1_0.95_0_1e-06_1" 1e-12 1e-13 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-12_1_10_0.975_0_1e-06_1" "1e-13_1_1_0.95_0_1e-06_1" "1e-12_1_10_0.975_0_1e-06_1:1e-13_1_1_0.95_0_1e-06_1" 1e-12 1e-13 1e-11 1e-13 0.92625 1e-13 1e-12 1e-13 1e-06 31843
"1e-11_1_10_0.975_0_1e-06_1:1e-13_1_1_0.95_0_1e-06_1" 1e-11 1e-13 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-11_1_10_0.975_0_1e-06_1" "1e-13_1_1_0.95_0_1e-06_1" "1e-11_1_10_0.975_0_1e-06_1:1e-13_1_1_0.95_0_1e-06_1" 1e-11 1e-13 1e-10 1e-13 0.92625 1e-13 1e-11 1e-13 1e-06 133175
"1e-13_1_10_0.975_0_1e-06_1:1e-12_1_1_0.95_0_1e-06_1" 1e-13 1e-12 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-13_1_10_0.975_0_1e-06_1" "1e-12_1_1_0.95_0_1e-06_1" "1e-13_1_10_0.975_0_1e-06_1:1e-12_1_1_0.95_0_1e-06_1" 1e-13 1e-12 1e-12 1e-12 0.92625 1e-13 1e-13 1e-12 1e-06 31658
"1e-12_1_10_0.975_0_1e-06_1:1e-12_1_1_0.95_0_1e-06_1" 1e-12 1e-12 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-12_1_10_0.975_0_1e-06_1" "1e-12_1_1_0.95_0_1e-06_1" "1e-12_1_10_0.975_0_1e-06_1:1e-12_1_1_0.95_0_1e-06_1" 1e-12 1e-12 1e-11 1e-12 0.92625 1e-12 1e-12 1e-12 1e-06 31415
"1e-11_1_10_0.975_0_1e-06_1:1e-12_1_1_0.95_0_1e-06_1" 1e-11 1e-12 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-11_1_10_0.975_0_1e-06_1" "1e-12_1_1_0.95_0_1e-06_1" "1e-11_1_10_0.975_0_1e-06_1:1e-12_1_1_0.95_0_1e-06_1" 1e-11 1e-12 1e-10 1e-12 0.92625 1e-12 1e-11 1e-12 1e-06 148662
"1e-13_1_10_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-13 1e-11 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-13_1_10_0.975_0_1e-06_1" "1e-11_1_1_0.95_0_1e-06_1" "1e-13_1_10_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-13 1e-11 1e-12 1e-11 0.92625 1e-13 1e-13 1e-11 1e-06 29105
"1e-12_1_10_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-12 1e-11 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-12_1_10_0.975_0_1e-06_1" "1e-11_1_1_0.95_0_1e-06_1" "1e-12_1_10_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-12 1e-11 1e-11 1e-11 0.92625 1e-12 1e-12 1e-11 1e-06 35094
"1e-11_1_10_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-11 1e-11 1 1 10 1 0.975 0.95 0 1e-06 1 "1e-11_1_10_0.975_0_1e-06_1" "1e-11_1_1_0.95_0_1e-06_1" "1e-11_1_10_0.975_0_1e-06_1:1e-11_1_1_0.95_0_1e-06_1" 1e-11 1e-11 1e-10 1e-11 0.92625 1e-11 1e-11 1e-11 1e-06 127988
"1e-13_1_0.01_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-13_1_0.01_0.85_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1e-15 1e-13 0.82875 1e-13 1e-13 1e-13 1e-06 30089
"1e-12_1_0.01_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-12_1_0.01_0.85_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1e-14 1e-13 0.82875 1e-13 1e-12 1e-13 1e-06 29298
"1e-11_1_0.01_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-11_1_0.01_0.85_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1e-13 1e-13 0.82875 1e-13 1e-11 1e-13 1e-06 31352
"1e-13_1_0.01_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-13_1_0.01_0.85_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1e-15 1e-12 0.82875 1e-13 1e-13 1e-12 1e-06 36671
"1e-12_1_0.01_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-12_1_0.01_0.85_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1e-14 1e-12 0.82875 1e-12 1e-12 1e-12 1e-06 35467
"1e-11_1_0.01_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-11_1_0.01_0.85_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1e-13 1e-12 0.82875 1e-12 1e-11 1e-12 1e-06 31531
"1e-13_1_0.01_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-13_1_0.01_0.85_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1e-15 1e-11 0.82875 1e-13 1e-13 1e-11 1e-06 148210
"1e-12_1_0.01_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-12_1_0.01_0.85_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1e-14 1e-11 0.82875 1e-12 1e-12 1e-11 1e-06 153559
"1e-11_1_0.01_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1 1 0.01 1 0.85 0.975 0 1e-06 1 "1e-11_1_0.01_0.85_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1e-13 1e-11 0.82875 1e-11 1e-11 1e-11 1e-06 165478
"1e-13_1_10_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-13_1_10_0.85_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1e-12 1e-13 0.82875 1e-13 1e-13 1e-13 1e-06 29765
"1e-12_1_10_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-12_1_10_0.85_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1e-11 1e-13 0.82875 1e-13 1e-12 1e-13 1e-06 28896
"1e-11_1_10_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-11_1_10_0.85_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.85_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1e-10 1e-13 0.82875 1e-13 1e-11 1e-13 1e-06 32629
"1e-13_1_10_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-13_1_10_0.85_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1e-12 1e-12 0.82875 1e-13 1e-13 1e-12 1e-06 39902
"1e-12_1_10_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-12_1_10_0.85_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1e-11 1e-12 0.82875 1e-12 1e-12 1e-12 1e-06 34241
"1e-11_1_10_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-11_1_10_0.85_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.85_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1e-10 1e-12 0.82875 1e-12 1e-11 1e-12 1e-06 33677
"1e-13_1_10_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-13_1_10_0.85_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1e-12 1e-11 0.82875 1e-13 1e-13 1e-11 1e-06 156972
"1e-12_1_10_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-12_1_10_0.85_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1e-11 1e-11 0.82875 1e-12 1e-12 1e-11 1e-06 128770
"1e-11_1_10_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1 1 10 1 0.85 0.975 0 1e-06 1 "1e-11_1_10_0.85_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.85_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1e-10 1e-11 0.82875 1e-11 1e-11 1e-11 1e-06 186566
"1e-13_1_0.01_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-13_1_0.01_0.9_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1e-15 1e-13 0.8775 1e-13 1e-13 1e-13 1e-06 28987
"1e-12_1_0.01_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-12_1_0.01_0.9_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1e-14 1e-13 0.8775 1e-13 1e-12 1e-13 1e-06 41958
"1e-11_1_0.01_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-11_1_0.01_0.9_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1e-13 1e-13 0.8775 1e-13 1e-11 1e-13 1e-06 29493
"1e-13_1_0.01_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-13_1_0.01_0.9_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1e-15 1e-12 0.8775 1e-13 1e-13 1e-12 1e-06 40003
"1e-12_1_0.01_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-12_1_0.01_0.9_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1e-14 1e-12 0.8775 1e-12 1e-12 1e-12 1e-06 33325
"1e-11_1_0.01_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-11_1_0.01_0.9_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1e-13 1e-12 0.8775 1e-12 1e-11 1e-12 1e-06 37659
"1e-13_1_0.01_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-13_1_0.01_0.9_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1e-15 1e-11 0.8775 1e-13 1e-13 1e-11 1e-06 162388
"1e-12_1_0.01_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-12_1_0.01_0.9_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1e-14 1e-11 0.8775 1e-12 1e-12 1e-11 1e-06 129087
"1e-11_1_0.01_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1 1 0.01 1 0.9 0.975 0 1e-06 1 "1e-11_1_0.01_0.9_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1e-13 1e-11 0.8775 1e-11 1e-11 1e-11 1e-06 153098
"1e-13_1_10_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-13_1_10_0.9_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1e-12 1e-13 0.8775 1e-13 1e-13 1e-13 1e-06 29579
"1e-12_1_10_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-12_1_10_0.9_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1e-11 1e-13 0.8775 1e-13 1e-12 1e-13 1e-06 30140
"1e-11_1_10_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-11_1_10_0.9_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.9_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1e-10 1e-13 0.8775 1e-13 1e-11 1e-13 1e-06 38408
"1e-13_1_10_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-13_1_10_0.9_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1e-12 1e-12 0.8775 1e-13 1e-13 1e-12 1e-06 52630
"1e-12_1_10_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-12_1_10_0.9_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1e-11 1e-12 0.8775 1e-12 1e-12 1e-12 1e-06 39047
"1e-11_1_10_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-11_1_10_0.9_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.9_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1e-10 1e-12 0.8775 1e-12 1e-11 1e-12 1e-06 30368
"1e-13_1_10_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-13_1_10_0.9_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1e-12 1e-11 0.8775 1e-13 1e-13 1e-11 1e-06 564956
"1e-12_1_10_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-12_1_10_0.9_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1e-11 1e-11 0.8775 1e-12 1e-12 1e-11 1e-06 137023
"1e-11_1_10_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1 1 10 1 0.9 0.975 0 1e-06 1 "1e-11_1_10_0.9_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.9_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1e-10 1e-11 0.8775 1e-11 1e-11 1e-11 1e-06 171352
"1e-13_1_0.01_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-13_1_0.01_0.95_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1e-15 1e-13 0.92625 1e-13 1e-13 1e-13 1e-06 29025
"1e-12_1_0.01_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-12_1_0.01_0.95_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1e-14 1e-13 0.92625 1e-13 1e-12 1e-13 1e-06 31951
"1e-11_1_0.01_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-11_1_0.01_0.95_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1e-13 1e-13 0.92625 1e-13 1e-11 1e-13 1e-06 31685
"1e-13_1_0.01_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-13_1_0.01_0.95_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1e-15 1e-12 0.92625 1e-13 1e-13 1e-12 1e-06 34269
"1e-12_1_0.01_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-12_1_0.01_0.95_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1e-14 1e-12 0.92625 1e-12 1e-12 1e-12 1e-06 32090
"1e-11_1_0.01_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-11_1_0.01_0.95_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1e-13 1e-12 0.92625 1e-12 1e-11 1e-12 1e-06 43627
"1e-13_1_0.01_0.95_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-13_1_0.01_0.95_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-13_1_0.01_0.95_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-13 1e-11 1e-15 1e-11 0.92625 1e-13 1e-13 1e-11 1e-06 156644
"1e-12_1_0.01_0.95_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-12_1_0.01_0.95_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-12_1_0.01_0.95_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-12 1e-11 1e-14 1e-11 0.92625 1e-12 1e-12 1e-11 1e-06 143851
"1e-11_1_0.01_0.95_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1 1 0.01 1 0.95 0.975 0 1e-06 1 "1e-11_1_0.01_0.95_0_1e-06_1" "1e-11_1_1_0.975_0_1e-06_1" "1e-11_1_0.01_0.95_0_1e-06_1:1e-11_1_1_0.975_0_1e-06_1" 1e-11 1e-11 1e-13 1e-11 0.92625 1e-11 1e-11 1e-11 1e-06 132010
"1e-13_1_10_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1 1 10 1 0.95 0.975 0 1e-06 1 "1e-13_1_10_0.95_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-13 1e-13 1e-12 1e-13 0.92625 1e-13 1e-13 1e-13 1e-06 34074
"1e-12_1_10_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1 1 10 1 0.95 0.975 0 1e-06 1 "1e-12_1_10_0.95_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-12 1e-13 1e-11 1e-13 0.92625 1e-13 1e-12 1e-13 1e-06 36212
"1e-11_1_10_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1 1 10 1 0.95 0.975 0 1e-06 1 "1e-11_1_10_0.95_0_1e-06_1" "1e-13_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.95_0_1e-06_1:1e-13_1_1_0.975_0_1e-06_1" 1e-11 1e-13 1e-10 1e-13 0.92625 1e-13 1e-11 1e-13 1e-06 27192
"1e-13_1_10_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1 1 10 1 0.95 0.975 0 1e-06 1 "1e-13_1_10_0.95_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-13_1_10_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-13 1e-12 1e-12 1e-12 0.92625 1e-13 1e-13 1e-12 1e-06 39520
"1e-12_1_10_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1 1 10 1 0.95 0.975 0 1e-06 1 "1e-12_1_10_0.95_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-12_1_10_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-12 1e-12 1e-11 1e-12 0.92625 1e-12 1e-12 1e-12 1e-06 32533
"1e-11_1_10_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1 1 10 1 0.95 0.975 0 1e-06 1 "1e-11_1_10_0.95_0_1e-06_1" "1e-12_1_1_0.975_0_1e-06_1" "1e-11_1_10_0.95_0_1e-06_1:1e-12_1_1_0.975_0_1e-06_1" 1e-11 1e-12 1e-10 1e-12 0.92625 1e-12 1e-11 1e-12 1e-06 25674
